scen_id,outlook,demand,carbon_tax_2030,annual_change_carbon_tax_2030,carbon_offset_limit,reserve_margin,carbon_offset_price,annual_change_fuel_price_hydrogen_import,fuel_price_import_from_laos,fuel_price_import_from_vietnam,fuel_price_import_from_indonesia,fuel_price_import_from_australia,fuel_price_import_from_cambodia,fuel_price_import_from_malaysia
s4013,diversified,0.03,57.59441072,0.042690687,0.063254561,0.29707548,24.17314971,-0.01612456,41.031371,110.6210513,117.5550571,110.5258475,115.583802,93.45789998
s4014,diversified,0.03,38.10738234,0.038790342,0.08545993,0.242309114,23.18527153,-0.040614424,44.14955822,103.5245417,86.60637523,117.6843962,167.7551647,111.7301656
s4015,diversified,0.03,54.87903249,0.020345406,0.079108864,0.271476683,22.10586645,-0.0097791,55.16379201,114.8678689,108.2499746,153.2078663,175.6319818,84.08972136
s4016,diversified,0.03,58.08515204,0.03288518,0.050824347,0.289668012,30.13518612,-0.039049807,47.70401417,96.67697063,88.38514784,109.9153002,127.2845649,138.1808831
s4017,diversified,0.03,56.86972931,0.00952294,0.052957065,0.27305712,13.56893933,-0.03544343,42.63474834,76.80913448,73.48929681,125.9157794,140.2174176,112.4487548
s4018,diversified,0.03,48.53167091,0.025354081,0.055628016,0.251287836,23.19843915,-0.006939926,42.28601495,86.64999385,77.19958285,124.1299992,133.7034052,78.13518296
s4019,diversified,0.03,38.53798332,0.014186537,0.052653669,0.287649161,36.29634965,-0.0215424,53.29518474,101.1829585,100.1030495,145.6036145,119.1263847,138.7810871
s4020,diversified,0.03,59.465983,0.034046634,0.099696068,0.318255085,36.95488464,-0.021915429,65.991693,110.4364236,122.1004415,119.7376195,152.0521315,108.571967
s4021,diversified,0.03,53.61012887,0.000851797,0.096763901,0.301591276,14.61119143,-0.044568837,67.62174972,109.6414583,95.52575558,139.7036691,98.68908424,93.19779118
s4022,diversified,0.03,43.81844104,0.047205352,0.07080172,0.314569983,17.61139904,-0.036810172,46.74887167,107.8395974,99.29875799,150.8769802,116.0874958,125.9336074
s4023,diversified,0.03,54.96392989,0.009469819,0.073222704,0.277233833,10.28349107,-0.044141676,58.10043719,98.03414963,105.8198468,150.9032637,148.3547108,104.1960571
s4024,diversified,0.03,49.46646931,0.009357614,0.077626198,0.322524631,29.13935358,-0.013877199,37.53210774,97.02211889,121.8441867,101.7676247,142.5631573,78.02189841
s4025,diversified,0.03,52.03875102,0.000705656,0.077311782,0.240971876,24.3971028,-0.010430609,54.85540604,99.37462927,71.62844712,112.6893456,162.7380566,91.86032283
s4026,diversified,0.03,55.71969044,0.016664308,0.056294039,0.248269893,29.22122996,-0.013669732,39.09044909,73.94176595,105.3358035,105.9951792,153.2811717,77.33197154
s4027,diversified,0.03,55.53417611,0.01277905,0.092725066,0.251454882,28.98584852,-0.027630529,47.66175683,92.60139109,127.358796,142.4382812,120.5867626,127.3982956
s4028,diversified,0.03,56.92363542,0.015007081,0.098818799,0.297334606,37.70037202,-0.039645783,46.40836151,82.19104576,112.1079605,128.078359,112.4296839,141.2522009
s4029,diversified,0.03,50.62522207,0.024674721,0.050141913,0.249690839,37.02592303,-0.036377394,54.74011807,64.55679239,122.8587718,137.4361148,129.1911957,98.27374512
s4030,diversified,0.03,40.4858642,0.046868014,0.072888843,0.256390532,42.36749351,-0.002564638,52.27052837,93.70264293,107.4248937,152.5326283,126.5065125,86.20558813
s4031,diversified,0.03,56.07580954,0.020220351,0.059741492,0.257910667,42.67817908,-0.027155386,66.47116912,101.0168346,78.36996119,149.3852074,161.1806289,87.65343016
s4032,diversified,0.03,56.74806103,0.007714059,0.054315739,0.220995478,41.03817834,-0.000245957,50.75039507,70.60234196,102.3355284,90.93341661,124.3139878,87.1708365
s4033,diversified,0.03,57.69006847,0.031171266,0.064102188,0.300874382,32.69600631,-0.045246917,57.91470669,75.89295773,95.32841752,101.212357,135.8552834,81.77432261
s4034,diversified,0.03,58.28927634,0.006523175,0.053738789,0.307066243,27.34672171,-0.002441115,60.46076821,107.2428361,103.4698263,130.7453559,141.0242844,84.81038606
s4035,diversified,0.03,56.54953144,0.006741463,0.09253077,0.222702388,11.62338754,-0.037429306,42.9607695,78.10955581,92.77329493,146.3427596,107.1996479,112.6627192
s4036,diversified,0.03,47.40441678,0.004667955,0.063360304,0.308118339,43.24602384,-0.046443212,56.920446,94.57418459,118.9868599,94.0499661,165.6058679,91.83701155
s4037,diversified,0.03,54.13553656,0.01942194,0.068556264,0.222877576,23.00675713,-0.036293989,45.96440641,86.27101078,117.6845647,106.3883823,156.431287,102.8780146
s4038,diversified,0.03,57.96404291,0.028350363,0.05289814,0.221651946,29.80845512,-0.009228694,52.83565319,64.67945365,124.3997697,96.15188452,111.8276144,101.2271745
s4039,diversified,0.03,49.55736743,0.032848407,0.052021521,0.28204354,11.38601804,-0.000917401,55.99330446,89.66621497,106.9248435,107.7225438,107.0308607,79.67519432
s4040,diversified,0.03,55.25593502,0.040766875,0.058581767,0.293566629,19.04882563,-0.049526952,65.84296411,99.61544016,124.1601241,91.96977732,175.7175629,109.7184987
s4041,diversified,0.03,42.61268539,0.011151422,0.096875701,0.229107147,15.8649513,-0.001825569,64.83186032,98.20846645,112.6532109,109.5716842,118.703918,140.2641934
s4042,diversified,0.03,43.89366724,0.040817827,0.068633252,0.246906247,23.71757125,-0.010112646,56.84364401,111.3077483,112.6211992,114.6071847,169.8170911,90.94317916
s4043,diversified,0.03,50.0463228,0.012082016,0.069162623,0.254250646,17.03994405,-0.049038309,61.04768364,94.33974366,81.32231877,151.6186885,169.6625778,94.34869933
s4044,diversified,0.03,44.21628682,0.024164332,0.052704766,0.290938591,26.01036258,-0.016080805,51.79655603,65.54940964,90.55347186,151.3140696,161.6237493,134.6828418
s4045,diversified,0.03,53.99673267,0.016299138,0.092210367,0.31575348,22.16395446,-0.043965032,38.50468347,72.93687662,75.97037713,94.55485833,99.89517337,131.2487312
s4046,diversified,0.03,56.67917358,0.000504115,0.082922852,0.316512089,15.51383038,-0.032939038,42.99164292,106.7969188,93.56446593,123.56337,174.6994952,133.786311
s4047,diversified,0.03,53.91560373,0.006156402,0.097877425,0.239223354,44.47894513,-0.036540617,51.18597223,110.567256,93.53594162,126.6914006,101.4045895,82.42277279
s4048,diversified,0.03,47.3394509,0.048563178,0.064694673,0.216878658,33.25750999,-0.008174037,39.85925583,86.96788004,102.1063354,121.912113,110.1766991,85.2458866
s4049,diversified,0.03,58.70582173,0.023910647,0.063976303,0.317146754,38.58334302,-0.005428226,53.52144902,115.3642762,132.2475553,85.16159998,158.4042515,133.4496652
s4050,diversified,0.03,47.73613638,0.01194732,0.061433645,0.263102894,41.58501077,-0.043314068,47.90473839,72.11317609,96.95881646,118.1724402,131.6794159,77.91870136
s4051,diversified,0.03,48.72853591,0.023667274,0.076252107,0.270789832,19.55547063,-5.17E-05,47.83417697,109.8457501,110.9747658,116.8010213,152.0139815,130.1488255
s4052,diversified,0.03,51.43953439,0.019820271,0.06676749,0.275162705,16.91426343,-0.012578636,56.89782952,108.8616592,102.0118246,138.0246681,117.37189,126.558202
s4053,diversified,0.03,55.30745987,0.049276827,0.080858737,0.277115521,43.35489149,-0.013401979,54.57690655,67.97347986,122.4289626,98.73499413,133.7778802,106.1840327
s4054,diversified,0.03,52.41539322,0.032663791,0.05512613,0.249727374,21.55096237,-0.007630738,61.38800172,98.90317109,82.29506872,127.7317297,147.1762336,94.79616231
s4055,diversified,0.03,39.56732345,0.003770284,0.061695148,0.257464963,11.98115612,-0.04975058,46.89188815,114.9661624,85.0775059,139.2229763,143.6191713,117.4814038
s4056,diversified,0.03,57.88867293,0.001221775,0.068686044,0.297997367,11.09078733,-0.04059286,41.73216721,93.5294246,76.66507042,88.61921953,158.3648876,127.8636038
s4057,diversified,0.03,37.71942429,0.020066103,0.08046388,0.321001238,37.19725316,-0.037966023,43.15466455,66.63862126,81.58025649,138.6057824,109.7417202,121.0984463
s4058,diversified,0.03,57.87156721,0.035000172,0.097716342,0.316273418,12.11288183,-0.037022938,51.21810458,86.80192943,102.716679,134.1499894,169.3049036,136.7128327
s4059,diversified,0.03,43.58753144,0.007648648,0.063935533,0.274579429,24.2274296,-0.023541606,46.33228444,76.33113727,112.1823304,131.3731737,154.9025238,112.9285816
s4060,diversified,0.03,56.94180381,0.047955646,0.063560852,0.292250379,14.30524145,-0.04407712,62.82311419,106.5427637,86.0938442,91.82457603,121.5856879,132.6619411
s4061,diversified,0.03,45.40012279,0.021027429,0.071521136,0.279131775,21.0252561,-0.034682082,59.53829447,68.33487286,108.5428651,105.6423097,148.6697134,113.9800848
s4062,diversified,0.03,41.25581683,0.037993615,0.097247241,0.231883898,31.61058077,-0.045574046,65.24068816,107.7504716,97.96081657,92.78035299,139.6361764,133.5325941
s4063,diversified,0.03,43.504774,0.02804313,0.077262284,0.227433,44.56661196,-0.034244571,41.10686603,88.60376943,125.7689313,113.0696898,110.0220729,141.7749502
s4064,diversified,0.03,51.83617217,0.043480527,0.071602459,0.27298458,38.41902471,-0.046185299,44.89200873,75.96378306,97.44748943,104.6807031,160.8490041,94.1957514
s4065,diversified,0.03,47.83946019,0.037650074,0.053676648,0.296449474,18.680411,-0.000396535,55.46953488,92.73100063,106.9904764,92.55148856,99.30020474,118.2347909
s4066,diversified,0.03,57.56842032,0.020016201,0.062809905,0.275621152,44.18271788,-0.038849688,45.55584276,97.41709153,121.3325563,94.20777133,170.6004389,93.10826321
s4067,diversified,0.03,59.44482861,0.047043522,0.063628338,0.216421315,21.45679485,-0.049964178,64.81993644,64.85328189,94.25343062,94.78399408,117.7033195,137.2418115
s4068,diversified,0.03,58.04611788,0.048475342,0.066522421,0.285175698,21.73924042,-0.028526255,64.43222012,87.62097682,71.937848,116.4906202,145.8970009,81.61549283
s4069,diversified,0.03,44.45136843,0.002195262,0.086589487,0.310539681,16.80580038,-0.021384685,56.10340678,105.8678719,130.4009387,84.92113643,112.7617782,107.946211
s4070,diversified,0.03,47.61290303,0.034199316,0.05586621,0.239690879,20.52831394,-0.026796796,44.25960107,116.7366707,104.9359624,141.8276146,160.2159758,108.6937388
s4071,diversified,0.03,38.71996734,0.047265734,0.096920799,0.254202535,15.40232938,-0.014592429,49.56591032,90.7770474,101.5226465,107.9845219,98.81718234,92.22542701
s4072,diversified,0.03,45.73504543,0.001350642,0.051073426,0.22538688,19.72482468,-0.025695744,67.12470948,76.98436934,92.2205366,135.118441,110.5339533,142.0517988
s4073,diversified,0.03,47.21143183,0.000370552,0.083459849,0.309076713,14.13702095,-0.015538339,38.70348412,93.59633005,119.2614036,84.07424198,118.6628293,95.09740853
s4074,diversified,0.03,57.93905638,0.040738704,0.055743119,0.294648826,24.02723631,-0.045756067,66.82535335,81.57336049,126.616792,155.2236444,167.1348544,128.4608148
s4075,diversified,0.03,53.38275073,0.024247616,0.090454869,0.222150599,28.12133227,-0.009441004,61.6176727,72.36839158,120.1999557,107.3766886,149.90845,133.5824037
s4076,diversified,0.03,41.04388234,0.025086318,0.065905514,0.262902033,20.36111899,-0.007711323,63.21048797,77.14503378,109.7519469,114.8517747,161.2747751,94.28467637
s4077,diversified,0.03,56.32634596,0.001325822,0.077750273,0.274340276,31.65780016,-0.047452881,47.96558575,108.4148166,132.5313638,135.9131806,142.4940185,126.7000398
s4078,diversified,0.03,57.05311845,0.036236698,0.089393093,0.317782798,33.34930893,-0.019996471,38.40666633,106.3150043,87.29904373,141.9909479,97.48304832,121.3149035
s4079,diversified,0.03,50.6935368,0.04909252,0.067435205,0.25487839,20.4668402,-0.017500105,47.24052445,103.2724358,117.0371496,106.8320067,156.2411907,125.848663
s4080,diversified,0.03,40.45620175,0.017990919,0.06094984,0.245655,13.86750929,-0.010893953,50.7119281,83.37621806,110.4480134,141.1983784,173.1401426,130.5539882
s4081,diversified,0.03,45.02260097,0.006436081,0.075875468,0.224614366,31.331234,-0.03568806,50.99830496,110.489609,71.67275553,97.17712489,124.9936369,85.97124453
s4082,diversified,0.03,53.03319972,0.005172074,0.093386596,0.227143685,24.82815327,-0.012737017,50.56088049,72.00151797,114.1921904,90.88566428,134.0860319,87.88905595
s4083,diversified,0.03,45.54687201,0.036721856,0.071192622,0.255079825,33.87434589,-0.031062365,39.27831321,104.443298,107.1889037,93.07891172,113.4388737,100.6716063
s4084,diversified,0.03,44.61074057,0.001591797,0.060016023,0.228398821,28.83555374,-0.035287848,37.88365436,108.119149,102.5657396,121.9489817,150.1997896,103.5474596
s4085,diversified,0.03,39.04566433,0.011419256,0.055965314,0.241071234,27.57810996,-0.010780473,68.65890989,66.23207191,103.1125124,137.6118245,168.0444308,77.04838476
s4086,diversified,0.03,47.10335019,0.013333721,0.099604951,0.242524595,10.45173402,-0.024998534,62.66340572,70.21260991,114.0428218,139.6434161,160.7879443,131.4708243
s4087,diversified,0.03,57.58141701,0.000253891,0.099937075,0.230182307,37.81823871,-0.046979631,62.73374632,87.66775476,85.3804626,128.6964542,137.6880935,90.9199888
s4088,diversified,0.03,54.10753333,0.045291449,0.088839191,0.245431471,36.61705539,-0.047933555,68.6888227,92.51375241,93.12415768,113.8038683,102.744807,93.08040257
s4089,diversified,0.03,58.89539227,0.044250812,0.088134321,0.267566995,36.98678422,-0.024634576,67.86552258,65.39575859,77.03306417,100.5825711,138.4016681,137.0733428
s4090,diversified,0.03,50.01930013,0.032305635,0.06128567,0.234555778,10.78619654,-0.033412638,52.31447831,107.9210726,126.5491036,88.01541169,99.40821875,91.93466144
s4091,diversified,0.03,50.40315951,0.031824551,0.050705686,0.29691607,41.31571998,-0.020642841,51.4479784,108.7906061,87.65535419,149.0113232,103.7444186,112.3817321
s4092,diversified,0.03,44.28855857,0.024434149,0.089336551,0.24536176,20.35203604,-0.0165229,43.7667907,98.65595944,89.29015028,124.5778212,169.1146828,84.67025908
s4093,diversified,0.03,52.2429421,0.001730317,0.074674941,0.239142613,10.21919347,-0.018674312,41.14837116,86.45815065,90.12951482,135.018477,157.3738549,79.37225446
s4094,diversified,0.03,51.81674191,0.009994863,0.095722667,0.27390772,33.30217947,-0.005281775,67.95579928,81.13111973,76.16109761,142.1807295,128.2781311,89.21079767
s4095,diversified,0.03,44.17585077,0.025915375,0.075447186,0.28286601,39.27863965,-0.034965162,61.01515324,97.75311132,115.182005,109.221768,166.8197081,108.6616721
s4096,diversified,0.03,38.75486269,0.038477123,0.052574038,0.281691743,15.17338219,-0.042381506,50.77564003,91.43121463,94.68761834,138.3166544,136.9487738,98.35936504
s4097,diversified,0.03,42.24781141,0.002836796,0.099808015,0.317255275,23.96210914,-0.030631055,61.24134988,63.04952446,120.5946466,96.98564263,146.4173331,84.8924843
s4098,diversified,0.03,41.83240456,0.016557808,0.067671963,0.218606818,42.55329888,-0.010217043,64.96129795,112.5299638,101.9704001,100.3505946,130.1936571,78.41078769
s4099,diversified,0.03,40.14718038,0.036134123,0.091226197,0.302064166,18.55926685,-0.045418922,66.29846054,82.07338497,127.6491452,110.424279,164.0373497,101.6436502
s4100,diversified,0.03,40.85096237,0.014244039,0.076128502,0.235515659,10.45601936,-0.024264751,52.03047957,79.93856583,82.97877769,135.4869222,147.3603351,109.746155
s4101,diversified,0.03,47.28053381,0.044418334,0.094937227,0.273594068,39.1626241,-0.017988642,37.16224168,82.84918503,121.4410002,120.1929111,102.895116,96.93035731
s4102,diversified,0.03,51.20820976,0.032351651,0.083541165,0.250513367,44.4179085,-0.044779342,42.34895077,107.5465073,91.69316569,102.2691514,102.2679892,85.25752845
s4103,diversified,0.03,38.34174836,0.037175989,0.092970392,0.218271558,11.2535999,-0.036043694,45.8845023,110.9572873,94.13899283,127.6069551,96.00579444,130.0954725
s4104,diversified,0.03,43.24026505,0.044505636,0.097481149,0.289561737,21.25668824,-0.04511814,53.90006278,80.87723499,105.4999779,84.0256596,133.0761891,96.44084571
s4105,diversified,0.03,43.60046925,0.024945119,0.064388603,0.284006595,17.81402898,-0.049493566,67.54013139,95.2188789,115.5835542,143.9101657,98.1095951,134.0070066
s4106,diversified,0.03,45.61440266,0.030760999,0.092632883,0.276202083,10.76073216,-0.014830865,57.1680439,69.95868469,126.0678567,101.5699279,96.44126926,106.6090468
s4107,diversified,0.03,41.91779453,0.007381174,0.082035289,0.233786924,21.37215948,-0.049363324,58.97075928,92.41578302,129.5844486,114.8080258,127.0936089,101.5867442
s4108,diversified,0.03,46.23951202,0.016518157,0.091956551,0.291889733,18.21453249,-0.04125972,62.28926767,69.4578477,100.3943012,127.0196573,158.6245026,79.84632309
s4109,diversified,0.03,49.7836367,0.03448943,0.089160091,0.22925157,43.21071385,-0.025736644,67.43011286,70.12483364,124.0842489,99.95568161,157.6013568,135.8978165
s4110,diversified,0.03,49.52363751,0.007297682,0.093113938,0.253398816,12.89352413,-0.006374099,41.74470782,113.6711618,75.75386593,100.6364434,160.2647544,82.64928464
s4111,diversified,0.03,48.17014317,0.012534327,0.067177681,0.302155272,10.723382,-0.049802676,57.20381304,108.9127712,124.5396535,137.6427662,152.4972897,112.3060998
